2015-02-23 10:27:00,844 - trade_file - INFO: Receiving data: ['2677731', '235.28', '12.66', '18:23:06', 'bid']
2015-02-23 10:27:00,844 - trade_file - INFO: Receiving data: ['2677753', '235.51', '0.425', '18:23:20', 'bid']
2015-02-23 10:27:00,846 - trade_file - INFO: Receiving data: ['2677760', '235.51', '2.675', '18:23:22', 'ask']
2015-02-23 10:27:00,846 - trade_file - INFO: Receiving data: ['2677786', '235.69', '7.76', '18:23:42', 'ask']
2015-02-23 10:27:00,846 - trade_file - INFO: Receiving data: ['2677811', '235.6', '8.74', '18:24:02', 'ask']
2015-02-23 10:27:00,847 - trade_file - INFO: Receiving data: ['2677836', '235.57', '2.09', '18:24:23', 'ask']
2015-02-23 10:27:00,847 - trade_file - INFO: Receiving data: ['2677868', '235.35', '0.96', '18:24:43', 'ask']
2015-02-23 10:27:00,847 - trade_file - INFO: Receiving data: ['2677885', '235.42', '0.11', '18:25:05', 'ask']
2015-02-23 10:27:00,847 - trade_file - INFO: Receiving data: ['2677902', '235.47', '0.98', '18:25:32', 'ask']
2015-02-23 10:27:00,848 - trade_file - INFO: Receiving data: ['2677917', '235.63', '1.34', '18:25:50', 'bid']
2015-02-23 10:27:00,848 - trade_file - INFO: Receiving data: ['2677929', '235.4', '1.17', '18:26:07', 'ask']
2015-02-23 10:27:00,848 - trade_file - INFO: Receiving data: ['2677951', '235.75', '0.05', '18:26:22', 'bid']
2015-02-23 10:27:00,849 - trade_file - INFO: Receiving data: ['2677953', '235.75', '0.44', '18:26:23', 'ask']
2015-02-23 10:27:00,849 - trade_file - INFO: Receiving data: ['2677989', '235.58', '0.67', '18:26:42', 'ask']
2015-02-23 10:27:05,523 - trade_file - WARNING: Ctrl-C press caught.
2015-02-23 10:27:05,523 - trade_file - INFO: Stopping program
2015-02-23 10:27:05,747 - trade_file - INFO: Program stopped.
2015-02-23 11:19:39,652 - trade_file - INFO: Starting program...
2015-02-23 11:19:39,658 - trade_file - INFO: Program started.
2015-02-23 11:19:40,795 - trade_file - INFO: Receiving data: ['2680421', '235.65', '1.25', '19:02:10', 'bid']
2015-02-23 11:19:40,801 - trade_file - INFO: Receiving data: ['2680431', '235.61', '0.05', '19:02:42', 'bid']
2015-02-23 11:19:40,801 - trade_file - INFO: Receiving data: ['2680433', '235.62', '0.51', '19:02:42', 'bid']
2015-02-23 11:19:40,802 - trade_file - INFO: Receiving data: ['2680450', '235.44', '0.29', '19:03:05', 'ask']
2015-02-23 11:19:40,802 - trade_file - INFO: Receiving data: ['2680484', '235.37', '0.52', '19:03:19', 'bid']
2015-02-23 11:19:40,802 - trade_file - INFO: Receiving data: ['2680500', '235.18', '2.803', '19:03:34', 'ask']
2015-02-23 11:19:40,802 - trade_file - INFO: Receiving data: ['2680502', '235.17', '1.317', '19:03:34', 'ask']
2015-02-23 11:19:40,803 - trade_file - INFO: Receiving data: ['2680517', '235.53', '0.3', '19:04:00', 'ask']
2015-02-23 11:19:40,803 - trade_file - INFO: Receiving data: ['2680553', '235.61', '2.98', '19:04:21', 'bid']
2015-02-23 11:19:40,803 - trade_file - INFO: Receiving data: ['2680580', '235.41', '0.64', '19:04:52', 'ask']
2015-02-23 11:19:40,803 - trade_file - INFO: Receiving data: ['2680598', '235.62', '3.33', '19:05:13', 'ask']
2015-02-23 11:19:40,804 - trade_file - INFO: Receiving data: ['2680606', '235.64', '0.2', '19:05:29', 'ask']
2015-02-23 11:19:40,804 - trade_file - INFO: Receiving data: ['2680622', '235.64', '0.56', '19:05:52', 'ask']
2015-02-23 11:19:40,805 - trade_file - INFO: Receiving data: ['2680636', '235.38', '1.15', '19:06:17', 'ask']
2015-02-23 11:19:40,805 - trade_file - INFO: Receiving data: ['2680648', '235.26', '0.55', '19:06:38', 'ask']
2015-02-23 11:19:40,805 - trade_file - INFO: Receiving data: ['2680672', '235.51', '1.13', '19:07:02', 'ask']
2015-02-23 11:19:40,805 - trade_file - INFO: Receiving data: ['2680683', '235.29', '1.38', '19:07:22', 'ask']
2015-02-23 11:19:40,806 - trade_file - INFO: Receiving data: ['2680702', '235.47', '0.47', '19:07:41', 'bid']
2015-02-23 11:19:40,806 - trade_file - INFO: Receiving data: ['2680737', '235.35', '1.07', '19:07:59', 'bid']
2015-02-23 11:19:40,806 - trade_file - INFO: Receiving data: ['2680767', '235.3', '0.91', '19:08:15', 'bid']
2015-02-23 11:19:40,806 - trade_file - INFO: Receiving data: ['2680810', '235.56', '0.05', '19:08:37', 'bid']
2015-02-23 11:19:40,807 - trade_file - INFO: Receiving data: ['2680812', '235.57', '0.93', '19:08:37', 'bid']
2015-02-23 11:19:40,807 - trade_file - INFO: Receiving data: ['2680823', '235.29', '0.23', '19:09:01', 'bid']
2015-02-23 11:19:40,807 - trade_file - INFO: Receiving data: ['2680827', '235.17', '0.19', '19:09:18', 'bid']
2015-02-23 11:19:40,807 - trade_file - INFO: Receiving data: ['2680836', '235.36', '1.54', '19:09:38', 'bid']
2015-02-23 11:19:40,808 - trade_file - INFO: Receiving data: ['2680843', '235.43', '1.24', '19:09:57', 'ask']
2015-02-23 11:19:40,809 - trade_file - INFO: Receiving data: ['2680850', '235.34', '0.32', '19:10:13', 'ask']
2015-02-23 11:19:40,809 - trade_file - INFO: Receiving data: ['2680893', '235.21', '0.95', '19:10:32', 'ask']
2015-02-23 11:19:40,809 - trade_file - INFO: Receiving data: ['2680916', '235.48', '1.32', '19:10:52', 'ask']
2015-02-23 11:19:40,809 - trade_file - INFO: Receiving data: ['2680921', '235.45', '0.92', '19:11:06', 'bid']
2015-02-23 11:19:40,810 - trade_file - INFO: Receiving data: ['2680927', '235.3', '0.4', '19:11:24', 'bid']
2015-02-23 11:19:40,810 - trade_file - INFO: Receiving data: ['2680943', '235.49', '1.28', '19:11:37', 'bid']
2015-02-23 11:19:40,810 - trade_file - INFO: Receiving data: ['2680964', '235.26', '1.14', '19:11:52', 'ask']
2015-02-23 11:19:40,810 - trade_file - INFO: Receiving data: ['2680990', '235.3', '0.63', '19:12:11', 'bid']
2015-02-23 11:19:40,811 - trade_file - INFO: Receiving data: ['2681019', '235.22', '0.59', '19:12:32', 'bid']
2015-02-23 11:19:40,811 - trade_file - INFO: Receiving data: ['2681027', '235.39', '0.87', '19:12:45', 'bid']
2015-02-23 11:19:40,811 - trade_file - INFO: Receiving data: ['2681031', '235.2', '0.62', '19:13:00', 'ask']
2015-02-23 11:19:40,812 - trade_file - INFO: Receiving data: ['2681045', '235.36', '1.22', '19:13:22', 'bid']
2015-02-23 11:19:40,812 - trade_file - INFO: Receiving data: ['2681065', '235.39', '0.87', '19:13:46', 'bid']
2015-02-23 11:19:40,812 - trade_file - INFO: Receiving data: ['2681069', '235.45', '1.39', '19:14:01', 'ask']
2015-02-23 11:19:40,812 - trade_file - INFO: Receiving data: ['2681079', '235.52', '0.85', '19:14:23', 'bid']
2015-02-23 11:19:40,813 - trade_file - INFO: Receiving data: ['2681082', '235.14', '0.8', '19:14:42', 'bid']
2015-02-23 11:19:40,813 - trade_file - INFO: Receiving data: ['2681087', '235.31', '1.41', '19:15:02', 'bid']
2015-02-23 11:19:40,813 - trade_file - INFO: Receiving data: ['2681097', '235.3', '1.34', '19:15:23', 'ask']
2015-02-23 11:19:40,813 - trade_file - INFO: Receiving data: ['2681126', '235.52', '0.95', '19:15:42', 'ask']
2015-02-23 11:19:40,813 - trade_file - INFO: Receiving data: ['2681131', '235.45', '1.01', '19:15:56', 'bid']
2015-02-23 11:19:40,814 - trade_file - INFO: Receiving data: ['2681150', '235.55', '0.96', '19:16:17', 'ask']
2015-02-23 11:19:40,814 - trade_file - INFO: Receiving data: ['2681160', '235.6', '1.08', '19:16:35', 'bid']
2015-02-23 11:19:40,814 - trade_file - INFO: Receiving data: ['2681165', '235.23', '0.77', '19:16:51', 'bid']
2015-02-23 11:19:40,815 - trade_file - INFO: Receiving data: ['2681210', '235.2', '0.43', '19:17:09', 'bid']
2015-02-23 11:19:40,815 - trade_file - INFO: Receiving data: ['2681220', '235.46', '0.64', '19:17:24', 'bid']
2015-02-23 11:19:40,815 - trade_file - INFO: Receiving data: ['2681230', '235.08', '0.35', '19:17:30', 'ask']
2015-02-23 11:19:40,815 - trade_file - INFO: Receiving data: ['2681241', '235.35', '0.84', '19:17:35', 'ask']
2015-02-23 11:19:40,815 - trade_file - INFO: Receiving data: ['2681249', '235.49', '0.76', '19:17:51', 'ask']
2015-02-23 11:19:40,816 - trade_file - INFO: Receiving data: ['2681280', '235.17', '0.28', '19:18:09', 'bid']
2015-02-23 11:19:40,816 - trade_file - INFO: Receiving data: ['2681319', '235.53', '1.21', '19:18:34', 'bid']
2015-02-23 11:19:40,816 - trade_file - INFO: Receiving data: ['2681324', '235.39', '0.71', '19:18:49', 'ask']
2015-02-23 11:19:40,816 - trade_file - INFO: Receiving data: ['2681358', '235.46', '1.49', '19:19:05', 'ask']
2015-02-23 11:19:40,816 - trade_file - INFO: Receiving data: ['2681387', '235.45', '0.29', '19:19:25', 'ask']
2015-02-23 11:19:57,186 - trade_file - INFO: Receiving data: ['2681394', '235.36', '0.74', '19:19:45', 'ask']
2015-02-23 11:20:09,982 - trade_file - INFO: Receiving data: ['2681404', '235.41', '1.3', '19:19:58', 'ask']
2015-02-23 11:20:24,698 - trade_file - INFO: Receiving data: ['2681409', '235.32', '1.41', '19:20:13', 'bid']
2015-02-23 11:20:28,088 - trade_file - WARNING: Ctrl-C press caught.
2015-02-23 11:20:28,094 - trade_file - INFO: Stopping program
2015-02-23 11:29:50,142 - trade_file - INFO: Starting program...
2015-02-23 11:29:50,149 - trade_file - INFO: Program started.
2015-02-23 11:29:51,048 - trade_file - INFO: Receiving data: ['2681065', '235.39', '0.87', '19:13:46', 'bid']
2015-02-23 11:29:51,049 - trade_file - INFO: Receiving data: ['2681069', '235.45', '1.39', '19:14:01', 'ask']
2015-02-23 11:29:51,049 - trade_file - INFO: Receiving data: ['2681079', '235.52', '0.85', '19:14:23', 'bid']
2015-02-23 11:29:51,049 - trade_file - INFO: Receiving data: ['2681082', '235.14', '0.8', '19:14:42', 'bid']
2015-02-23 11:29:51,049 - trade_file - INFO: Receiving data: ['2681087', '235.31', '1.41', '19:15:02', 'bid']
2015-02-23 11:29:51,049 - trade_file - INFO: Receiving data: ['2681097', '235.3', '1.34', '19:15:23', 'ask']
2015-02-23 11:29:51,050 - trade_file - INFO: Receiving data: ['2681126', '235.52', '0.95', '19:15:42', 'ask']
2015-02-23 11:29:51,050 - trade_file - INFO: Receiving data: ['2681131', '235.45', '1.01', '19:15:56', 'bid']
2015-02-23 11:29:51,050 - trade_file - INFO: Receiving data: ['2681150', '235.55', '0.96', '19:16:17', 'ask']
2015-02-23 11:29:51,050 - trade_file - INFO: Receiving data: ['2681160', '235.6', '1.08', '19:16:35', 'bid']
2015-02-23 11:29:51,051 - trade_file - INFO: Receiving data: ['2681165', '235.23', '0.77', '19:16:51', 'bid']
2015-02-23 11:29:51,051 - trade_file - INFO: Receiving data: ['2681210', '235.2', '0.43', '19:17:09', 'bid']
2015-02-23 11:29:51,051 - trade_file - INFO: Receiving data: ['2681220', '235.46', '0.64', '19:17:24', 'bid']
2015-02-23 11:29:51,051 - trade_file - INFO: Receiving data: ['2681230', '235.08', '0.35', '19:17:30', 'ask']
2015-02-23 11:29:51,052 - trade_file - INFO: Receiving data: ['2681241', '235.35', '0.84', '19:17:35', 'ask']
2015-02-23 11:29:51,052 - trade_file - INFO: Receiving data: ['2681249', '235.49', '0.76', '19:17:51', 'ask']
2015-02-23 11:29:51,052 - trade_file - INFO: Receiving data: ['2681280', '235.17', '0.28', '19:18:09', 'bid']
2015-02-23 11:29:51,052 - trade_file - INFO: Receiving data: ['2681319', '235.53', '1.21', '19:18:34', 'bid']
2015-02-23 11:29:51,053 - trade_file - INFO: Receiving data: ['2681324', '235.39', '0.71', '19:18:49', 'ask']
2015-02-23 11:29:51,053 - trade_file - INFO: Receiving data: ['2681358', '235.46', '1.49', '19:19:05', 'ask']
2015-02-23 11:29:51,053 - trade_file - INFO: Receiving data: ['2681387', '235.45', '0.29', '19:19:25', 'ask']
2015-02-23 11:29:51,053 - trade_file - INFO: Receiving data: ['2681394', '235.36', '0.74', '19:19:45', 'ask']
2015-02-23 11:29:51,054 - trade_file - INFO: Receiving data: ['2681404', '235.41', '1.3', '19:19:58', 'ask']
2015-02-23 11:29:51,054 - trade_file - INFO: Receiving data: ['2681409', '235.32', '1.41', '19:20:13', 'bid']
2015-02-23 11:29:51,054 - trade_file - INFO: Receiving data: ['2681418', '235.42', '0.53', '19:20:29', 'bid']
2015-02-23 11:29:51,055 - trade_file - INFO: Receiving data: ['2681451', '235.56', '0.38', '19:20:46', 'ask']
2015-02-23 11:29:51,055 - trade_file - INFO: Receiving data: ['2681474', '235.48', '0.6', '19:21:06', 'ask']
2015-02-23 11:29:51,055 - trade_file - INFO: Receiving data: ['2681483', '235.29', '0.49', '19:21:27', 'ask']
2015-02-23 11:29:51,055 - trade_file - INFO: Receiving data: ['2681514', '235.3', '1.53', '19:21:43', 'bid']
2015-02-23 11:29:51,056 - trade_file - INFO: Receiving data: ['2681540', '235.64', '0.05', '19:21:59', 'bid']
2015-02-23 11:29:51,056 - trade_file - INFO: Receiving data: ['2681542', '235.65', '0.37', '19:21:59', 'bid']
2015-02-23 11:29:51,056 - trade_file - INFO: Receiving data: ['2681568', '235.54', '1.01', '19:22:15', 'ask']
2015-02-23 11:29:51,056 - trade_file - INFO: Receiving data: ['2681585', '235.63', '0.2', '19:22:34', 'ask']
2015-02-23 11:29:51,057 - trade_file - INFO: Receiving data: ['2681592', '235.45', '1.22', '19:22:50', 'bid']
2015-02-23 11:29:51,057 - trade_file - INFO: Receiving data: ['2681598', '235.38', '1.32', '19:23:09', 'bid']
2015-02-23 11:29:51,057 - trade_file - INFO: Receiving data: ['2681601', '235.54', '1.25', '19:23:24', 'ask']
2015-02-23 11:29:51,057 - trade_file - INFO: Receiving data: ['2681610', '235.36', '0.62', '19:23:37', 'bid']
2015-02-23 11:29:51,058 - trade_file - INFO: Receiving data: ['2681617', '235.21', '0.1', '19:23:53', 'ask']
2015-02-23 11:29:51,058 - trade_file - INFO: Receiving data: ['2681621', '235.56', '0.22', '19:24:10', 'bid']
2015-02-23 11:29:51,058 - trade_file - INFO: Receiving data: ['2681636', '235.21', '1.32', '19:24:29', 'bid']
2015-02-23 11:29:51,058 - trade_file - INFO: Receiving data: ['2681646', '235.31', '0.54', '19:24:44', 'ask']
2015-02-23 11:29:51,059 - trade_file - INFO: Receiving data: ['2681649', '235.39', '0.99', '19:24:58', 'ask']
2015-02-23 11:29:51,059 - trade_file - INFO: Receiving data: ['2681658', '235.44', '0.55', '19:25:17', 'bid']
2015-02-23 11:29:51,059 - trade_file - INFO: Receiving data: ['2681664', '235.36', '0.59', '19:25:34', 'ask']
2015-02-23 11:29:51,060 - trade_file - INFO: Receiving data: ['2681695', '235.47', '0.47', '19:26:04', 'bid']
2015-02-23 11:29:51,060 - trade_file - INFO: Receiving data: ['2681704', '235.6', '1.35', '19:26:21', 'bid']
2015-02-23 11:29:51,060 - trade_file - INFO: Receiving data: ['2681726', '235.22', '0.07', '19:26:39', 'ask']
2015-02-23 11:29:51,060 - trade_file - INFO: Receiving data: ['2681751', '235.48', '0.7', '19:26:51', 'ask']
2015-02-23 11:29:51,061 - trade_file - INFO: Receiving data: ['2681782', '235.39', '0.76', '19:27:06', 'bid']
2015-02-23 11:29:51,061 - trade_file - INFO: Receiving data: ['2681784', '235.69', '0.05', '19:27:06', 'bid']
2015-02-23 11:29:51,061 - trade_file - INFO: Receiving data: ['2681803', '235.69', '0.55', '19:27:25', 'ask']
2015-02-23 11:29:51,062 - trade_file - INFO: Receiving data: ['2681832', '235.7', '1.4', '19:27:48', 'bid']
2015-02-23 11:29:51,062 - trade_file - INFO: Receiving data: ['2681853', '235.69', '2.4', '19:28:03', 'ask']
2015-02-23 11:29:51,062 - trade_file - INFO: Receiving data: ['2681861', '235.67', '0.36', '19:28:05', 'bid']
2015-02-23 11:29:51,063 - trade_file - INFO: Receiving data: ['2681888', '235.6', '3.11', '19:28:23', 'bid']
2015-02-23 11:29:51,063 - trade_file - INFO: Receiving data: ['2681908', '235.49', '2.37', '19:28:35', 'ask']
2015-02-23 11:29:51,063 - trade_file - INFO: Receiving data: ['2681957', '235.49', '0.91', '19:28:55', 'ask']
2015-02-23 11:29:51,064 - trade_file - INFO: Receiving data: ['2681988', '235.47', '0.03', '19:29:10', 'bid']
2015-02-23 11:29:51,064 - trade_file - INFO: Receiving data: ['2682022', '235.36', '1.7', '19:29:29', 'bid']
2015-02-23 11:29:59,327 - trade_file - INFO: Receiving data: ['2682059', '235.44', '3.15', '19:29:47', 'ask']
2015-02-23 11:30:19,068 - trade_file - INFO: Receiving data: ['2682080', '235.64', '3.22', '19:30:07', 'bid']
2015-02-23 11:30:35,835 - trade_file - INFO: Receiving data: ['2682085', '235.64', '3.79', '19:30:23', 'bid']
2015-02-23 11:30:54,297 - trade_file - INFO: Receiving data: ['2682089', '235.55', '4.16', '19:30:42', 'ask']
2015-02-23 11:31:06,673 - trade_file - INFO: Receiving data: ['2682095', '235.37', '0.13', '19:30:55', 'bid']
2015-02-23 11:31:18,467 - trade_file - INFO: Stopping program
2015-02-23 11:32:39,843 - trade_file - INFO: Starting program...
2015-02-23 11:32:39,850 - trade_file - INFO: Program started.
2015-02-23 11:32:40,682 - trade_file - INFO: Receiving data: ['2681220', '235.46', '0.64', '19:17:24', 'bid']
2015-02-23 11:32:40,683 - trade_file - INFO: Receiving data: ['2681230', '235.08', '0.35', '19:17:30', 'ask']
2015-02-23 11:32:40,683 - trade_file - INFO: Receiving data: ['2681241', '235.35', '0.84', '19:17:35', 'ask']
2015-02-23 11:32:40,684 - trade_file - INFO: Receiving data: ['2681249', '235.49', '0.76', '19:17:51', 'ask']
2015-02-23 11:32:40,684 - trade_file - INFO: Receiving data: ['2681280', '235.17', '0.28', '19:18:09', 'bid']
2015-02-23 11:32:40,684 - trade_file - INFO: Receiving data: ['2681319', '235.53', '1.21', '19:18:34', 'bid']
2015-02-23 11:32:40,685 - trade_file - INFO: Receiving data: ['2681324', '235.39', '0.71', '19:18:49', 'ask']
2015-02-23 11:32:40,685 - trade_file - INFO: Receiving data: ['2681358', '235.46', '1.49', '19:19:05', 'ask']
2015-02-23 11:32:40,685 - trade_file - INFO: Receiving data: ['2681387', '235.45', '0.29', '19:19:25', 'ask']
2015-02-23 11:32:40,685 - trade_file - INFO: Receiving data: ['2681394', '235.36', '0.74', '19:19:45', 'ask']
2015-02-23 11:32:40,686 - trade_file - INFO: Receiving data: ['2681404', '235.41', '1.3', '19:19:58', 'ask']
2015-02-23 11:32:40,686 - trade_file - INFO: Receiving data: ['2681409', '235.32', '1.41', '19:20:13', 'bid']
2015-02-23 11:32:40,686 - trade_file - INFO: Receiving data: ['2681418', '235.42', '0.53', '19:20:29', 'bid']
2015-02-23 11:32:40,687 - trade_file - INFO: Receiving data: ['2681451', '235.56', '0.38', '19:20:46', 'ask']
2015-02-23 11:32:40,687 - trade_file - INFO: Receiving data: ['2681474', '235.48', '0.6', '19:21:06', 'ask']
2015-02-23 11:32:40,687 - trade_file - INFO: Receiving data: ['2681483', '235.29', '0.49', '19:21:27', 'ask']
2015-02-23 11:32:40,687 - trade_file - INFO: Receiving data: ['2681514', '235.3', '1.53', '19:21:43', 'bid']
2015-02-23 11:32:40,688 - trade_file - INFO: Receiving data: ['2681540', '235.64', '0.05', '19:21:59', 'bid']
2015-02-23 11:32:40,688 - trade_file - INFO: Receiving data: ['2681542', '235.65', '0.37', '19:21:59', 'bid']
2015-02-23 11:32:40,688 - trade_file - INFO: Receiving data: ['2681568', '235.54', '1.01', '19:22:15', 'ask']
2015-02-23 11:32:40,688 - trade_file - INFO: Receiving data: ['2681585', '235.63', '0.2', '19:22:34', 'ask']
2015-02-23 11:32:40,689 - trade_file - INFO: Receiving data: ['2681592', '235.45', '1.22', '19:22:50', 'bid']
2015-02-23 11:32:40,689 - trade_file - INFO: Receiving data: ['2681598', '235.38', '1.32', '19:23:09', 'bid']
2015-02-23 11:32:40,689 - trade_file - INFO: Receiving data: ['2681601', '235.54', '1.25', '19:23:24', 'ask']
2015-02-23 11:32:40,689 - trade_file - INFO: Receiving data: ['2681610', '235.36', '0.62', '19:23:37', 'bid']
2015-02-23 11:32:40,690 - trade_file - INFO: Receiving data: ['2681617', '235.21', '0.1', '19:23:53', 'ask']
2015-02-23 11:32:40,690 - trade_file - INFO: Receiving data: ['2681621', '235.56', '0.22', '19:24:10', 'bid']
2015-02-23 11:32:40,690 - trade_file - INFO: Receiving data: ['2681636', '235.21', '1.32', '19:24:29', 'bid']
2015-02-23 11:32:40,690 - trade_file - INFO: Receiving data: ['2681646', '235.31', '0.54', '19:24:44', 'ask']
2015-02-23 11:32:40,691 - trade_file - INFO: Receiving data: ['2681649', '235.39', '0.99', '19:24:58', 'ask']
2015-02-23 11:32:40,691 - trade_file - INFO: Receiving data: ['2681658', '235.44', '0.55', '19:25:17', 'bid']
2015-02-23 11:32:40,691 - trade_file - INFO: Receiving data: ['2681664', '235.36', '0.59', '19:25:34', 'ask']
2015-02-23 11:32:40,691 - trade_file - INFO: Receiving data: ['2681695', '235.47', '0.47', '19:26:04', 'bid']
2015-02-23 11:32:40,692 - trade_file - INFO: Receiving data: ['2681704', '235.6', '1.35', '19:26:21', 'bid']
2015-02-23 11:32:40,692 - trade_file - INFO: Receiving data: ['2681726', '235.22', '0.07', '19:26:39', 'ask']
2015-02-23 11:32:40,692 - trade_file - INFO: Receiving data: ['2681751', '235.48', '0.7', '19:26:51', 'ask']
2015-02-23 11:32:40,693 - trade_file - INFO: Receiving data: ['2681782', '235.39', '0.76', '19:27:06', 'bid']
2015-02-23 11:32:40,693 - trade_file - INFO: Receiving data: ['2681784', '235.69', '0.05', '19:27:06', 'bid']
2015-02-23 11:32:40,693 - trade_file - INFO: Receiving data: ['2681803', '235.69', '0.55', '19:27:25', 'ask']
2015-02-23 11:32:40,693 - trade_file - INFO: Receiving data: ['2681832', '235.7', '1.4', '19:27:48', 'bid']
